"Plot Title: 20385333_RAN3_6m_temp_light"
"#","Date Time, GMT+01:00","Temp, °C (LGR S/N: 20385333, SEN S/N: 20385333)","Intensity, Lux (LGR S/N: 20385333, SEN S/N: 20385333)","Coupler Attached (LGR S/N: 20385333)","Host Connected (LGR S/N: 20385333)","Stopped (LGR S/N: 20385333)","End Of File (LGR S/N: 20385333)"
1156,18/11/09 11:15:00,29.752,3788.9,,,,
1157,18/11/09 11:20:00,29.853,6200.0,,,,
1158,18/11/09 11:25:00,29.752,35822.5,,,,
1159,18/11/09 11:30:00,29.853,11022.3,,,,
1160,18/11/09 11:35:00,29.652,5511.1,,,,
1161,18/11/09 11:40:00,29.953,1205.6,,,,
1162,18/11/09 11:45:00,29.853,5166.7,,,,
1163,18/11/09 11:50:00,29.752,2325.0,,,,
1164,18/11/09 11:55:00,29.652,1980.6,,,,
1165,18/11/09 12:00:00,29.652,9300.1,,,,
1166,18/11/09 12:05:00,29.752,2583.4,,,,
1167,18/11/09 12:10:00,29.752,2755.6,,,,
1168,18/11/09 12:15:00,29.652,23422.4,,,,
1169,18/11/09 12:20:00,29.752,1808.3,,,,
1170,18/11/09 12:25:00,29.853,11711.2,,,,
1171,18/11/09 12:30:00,29.652,7577.8,,,,
1172,18/11/09 12:35:00,29.752,9644.5,,,,
1173,18/11/09 12:40:00,29.752,1894.5,,,,
1174,18/11/09 12:45:00,29.652,27555.7,,,,
1175,18/11/09 12:50:00,29.752,5166.7,,,,
1176,18/11/09 12:55:00,29.752,1808.3,,,,
1177,18/11/09 13:00:00,29.552,5511.1,,,,
1178,18/11/09 13:05:00,29.652,18600.1,,,,
1179,18/11/09 13:10:00,29.652,1980.6,,,,
1180,18/11/09 13:15:00,29.652,5166.7,,,,
1181,18/11/09 13:20:00,29.652,21355.7,,,,
1182,18/11/09 13:25:00,29.652,3272.2,,,,
1183,18/11/09 13:30:00,29.752,4305.6,,,,
1184,18/11/09 13:35:00,29.652,1722.2,,,,
1185,18/11/09 13:40:00,29.652,1377.8,,,,
1186,18/11/09 13:45:00,29.652,14466.8,,,,
1187,18/11/09 13:50:00,29.652,17911.2,,,,
1188,18/11/09 13:55:00,29.552,1334.7,,,,
1189,18/11/09 14:00:00,29.552,10333.4,,,,
1190,18/11/09 14:05:00,29.452,2755.6,,,,
1191,18/11/09 14:10:00,29.252,828.8,,,,
1192,18/11/09 14:15:00,29.452,3788.9,,,,
1193,18/11/09 14:20:00,29.452,1334.7,,,,
1194,18/11/09 14:25:00,29.452,1194.8,,,,
1195,18/11/09 14:30:00,29.452,1334.7,,,,
1196,18/11/09 14:35:00,29.352,17222.3,,,,
1197,18/11/09 14:40:00,29.352,473.6,,,,
1198,18/11/09 14:45:00,29.352,1151.7,,,,
1199,18/11/09 14:50:00,29.352,2411.1,,,,
1200,18/11/09 14:55:00,29.352,3272.2,,,,
1201,18/11/09 15:00:00,29.352,1377.8,,,,
1202,18/11/09 15:05:00,29.152,549.0,,,,
1203,18/11/09 15:10:00,29.152,1119.5,,,,
1204,18/11/09 15:15:00,29.152,473.6,,,,
1205,18/11/09 15:20:00,29.053,3788.9,,,,
1206,18/11/09 15:25:00,29.152,1636.1,,,,
1207,18/11/09 15:30:00,29.053,656.6,,,,
1208,18/11/09 15:35:00,29.152,5511.1,,,,
1209,18/11/09 15:40:00,29.053,527.4,,,,
1210,18/11/09 15:45:00,29.053,1550.0,,,,
1211,18/11/09 15:50:00,29.053,1313.2,,,,
1212,18/11/09 15:55:00,29.053,990.3,,,,
1213,18/11/09 16:00:00,28.953,419.8,,,,
1214,18/11/09 16:05:00,28.953,1463.9,,,,
1215,18/11/09 16:10:00,28.953,2755.6,,,,
1216,18/11/09 16:15:00,28.853,139.9,,,,
1217,18/11/09 16:20:00,28.853,785.8,,,,
1218,18/11/09 16:25:00,28.853,419.8,,,,
1219,18/11/09 16:30:00,28.853,96.9,,,,
1220,18/11/09 16:35:00,28.853,366.0,,,,
1221,18/11/09 16:40:00,28.853,193.8,,,,
1222,18/11/09 16:45:00,28.853,139.9,,,,
1223,18/11/09 16:50:00,28.754,161.5,,,,
1224,18/11/09 16:55:00,28.754,10.8,,,,
1225,18/11/09 17:00:00,28.754,32.3,,,,
1226,18/11/09 17:05:00,28.754,0.0,,,,
1227,18/11/09 17:10:00,28.754,0.0,,,,
1228,18/11/09 17:15:00,28.754,0.0,,,,
1229,18/11/09 17:20:00,28.754,0.0,,,,
1230,18/11/09 17:25:00,28.754,0.0,,,,
1231,18/11/09 17:30:00,28.754,0.0,,,,
1232,18/11/09 17:35:00,28.754,0.0,,,,
1233,18/11/09 17:40:00,28.754,0.0,,,,
1234,18/11/09 17:45:00,28.754,0.0,,,,
1235,18/11/09 17:50:00,28.754,0.0,,,,
1236,18/11/09 17:55:00,28.754,0.0,,,,
1237,18/11/09 18:00:00,28.754,0.0,,,,
1238,18/11/09 18:05:00,28.655,0.0,,,,
1239,18/11/09 18:10:00,28.655,0.0,,,,
1240,18/11/09 18:15:00,28.655,0.0,,,,
1241,18/11/09 18:20:00,28.655,0.0,,,,
1242,18/11/09 18:25:00,28.655,0.0,,,,
1243,18/11/09 18:30:00,28.655,0.0,,,,
1244,18/11/09 18:35:00,28.754,0.0,,,,
1245,18/11/09 18:40:00,28.655,0.0,,,,
1246,18/11/09 18:45:00,28.655,0.0,,,,
1247,18/11/09 18:50:00,28.655,0.0,,,,
1248,18/11/09 18:55:00,28.655,0.0,,,,
1249,18/11/09 19:00:00,28.655,0.0,,,,
1250,18/11/09 19:05:00,28.655,0.0,,,,
1251,18/11/09 19:10:00,28.655,0.0,,,,
1252,18/11/09 19:15:00,28.655,0.0,,,,
1253,18/11/09 19:20:00,28.655,0.0,,,,
1254,18/11/09 19:25:00,28.655,0.0,,,,
1255,18/11/09 19:30:00,28.655,0.0,,,,
1256,18/11/09 19:35:00,28.655,0.0,,,,
1257,18/11/09 19:40:00,28.655,0.0,,,,
1258,18/11/09 19:45:00,28.655,0.0,,,,
1259,18/11/09 19:50:00,28.655,0.0,,,,
1260,18/11/09 19:55:00,28.655,0.0,,,,
1261,18/11/09 20:00:00,28.655,0.0,,,,
1262,18/11/09 20:05:00,28.655,0.0,,,,
1263,18/11/09 20:10:00,28.655,0.0,,,,
1264,18/11/09 20:15:00,28.655,0.0,,,,
1265,18/11/09 20:20:00,28.655,0.0,,,,
1266,18/11/09 20:25:00,28.655,0.0,,,,
1267,18/11/09 20:30:00,28.655,0.0,,,,
1268,18/11/09 20:35:00,28.655,0.0,,,,
1269,18/11/09 20:40:00,28.655,0.0,,,,
1270,18/11/09 20:45:00,28.655,0.0,,,,
1271,18/11/09 20:50:00,28.655,0.0,,,,
1272,18/11/09 20:55:00,28.655,0.0,,,,
1273,18/11/09 21:00:00,28.655,0.0,,,,
1274,18/11/09 21:05:00,28.655,0.0,,,,
1275,18/11/09 21:10:00,28.655,0.0,,,,
1276,18/11/09 21:15:00,28.655,0.0,,,,
1277,18/11/09 21:20:00,28.655,0.0,,,,
1278,18/11/09 21:25:00,28.655,0.0,,,,
1279,18/11/09 21:30:00,28.655,0.0,,,,
1280,18/11/09 21:35:00,28.655,0.0,,,,
1281,18/11/09 21:40:00,28.655,0.0,,,,
1282,18/11/09 21:45:00,28.655,0.0,,,,
1283,18/11/09 21:50:00,28.655,0.0,,,,
1284,18/11/09 21:55:00,28.655,0.0,,,,
1285,18/11/09 22:00:00,28.655,0.0,,,,
1286,18/11/09 22:05:00,28.655,0.0,,,,
1287,18/11/09 22:10:00,28.655,0.0,,,,
1288,18/11/09 22:15:00,28.655,0.0,,,,
1289,18/11/09 22:20:00,28.655,0.0,,,,
1290,18/11/09 22:25:00,28.655,0.0,,,,
1291,18/11/09 22:30:00,28.655,0.0,,,,
1292,18/11/09 22:35:00,28.655,0.0,,,,
1293,18/11/09 22:40:00,28.655,0.0,,,,
1294,18/11/09 22:45:00,28.655,0.0,,,,
1295,18/11/09 22:50:00,28.655,0.0,,,,
1296,18/11/09 22:55:00,28.655,0.0,,,,
1297,18/11/09 23:00:00,28.655,0.0,,,,
1298,18/11/09 23:05:00,28.655,0.0,,,,
1299,18/11/09 23:10:00,28.655,0.0,,,,
1300,18/11/09 23:15:00,28.655,0.0,,,,
1301,18/11/09 23:20:00,28.655,0.0,,,,
1302,18/11/09 23:25:00,28.655,0.0,,,,
1303,18/11/09 23:30:00,28.655,0.0,,,,
1304,18/11/09 23:35:00,28.655,0.0,,,,
1305,18/11/09 23:40:00,28.655,0.0,,,,
1306,18/11/09 23:45:00,28.655,0.0,,,,
1307,18/11/09 23:50:00,28.655,0.0,,,,
1308,18/11/09 23:55:00,28.655,0.0,,,,
1309,18/11/10 00:00:00,28.655,0.0,,,,
1310,18/11/10 00:05:00,28.655,0.0,,,,
1311,18/11/10 00:10:00,28.555,0.0,,,,
1312,18/11/10 00:15:00,28.555,0.0,,,,
1313,18/11/10 00:20:00,28.555,0.0,,,,
1314,18/11/10 00:25:00,28.655,0.0,,,,
1315,18/11/10 00:30:00,28.655,0.0,,,,
1316,18/11/10 00:35:00,28.555,0.0,,,,
1317,18/11/10 00:40:00,28.655,0.0,,,,
1318,18/11/10 00:45:00,28.555,0.0,,,,
1319,18/11/10 00:50:00,28.655,0.0,,,,
1320,18/11/10 00:55:00,28.655,0.0,,,,
1321,18/11/10 01:00:00,28.655,0.0,,,,
1322,18/11/10 01:05:00,28.655,0.0,,,,
1323,18/11/10 01:10:00,28.655,0.0,,,,
1324,18/11/10 01:15:00,28.655,0.0,,,,
1325,18/11/10 01:20:00,28.655,0.0,,,,
1326,18/11/10 01:25:00,28.655,0.0,,,,
1327,18/11/10 01:30:00,28.555,0.0,,,,
1328,18/11/10 01:35:00,28.655,0.0,,,,
1329,18/11/10 01:40:00,28.555,0.0,,,,
1330,18/11/10 01:45:00,28.555,0.0,,,,
1331,18/11/10 01:50:00,28.555,0.0,,,,
1332,18/11/10 01:55:00,28.555,0.0,,,,
1333,18/11/10 02:00:00,28.555,0.0,,,,
1334,18/11/10 02:05:00,28.555,0.0,,,,
1335,18/11/10 02:10:00,28.555,0.0,,,,
1336,18/11/10 02:15:00,28.655,0.0,,,,
1337,18/11/10 02:20:00,28.655,0.0,,,,
1338,18/11/10 02:25:00,28.555,0.0,,,,
1339,18/11/10 02:30:00,28.555,0.0,,,,
1340,18/11/10 02:35:00,28.555,0.0,,,,
1341,18/11/10 02:40:00,28.555,0.0,,,,
1342,18/11/10 02:45:00,28.555,0.0,,,,
1343,18/11/10 02:50:00,28.555,0.0,,,,
1344,18/11/10 02:55:00,28.555,0.0,,,,
1345,18/11/10 03:00:00,28.555,0.0,,,,
1346,18/11/10 03:05:00,28.555,0.0,,,,
1347,18/11/10 03:10:00,28.555,0.0,,,,
1348,18/11/10 03:15:00,28.555,0.0,,,,
1349,18/11/10 03:20:00,28.555,0.0,,,,
1350,18/11/10 03:25:00,28.555,0.0,,,,
1351,18/11/10 03:30:00,28.555,0.0,,,,
1352,18/11/10 03:35:00,28.555,0.0,,,,
1353,18/11/10 03:40:00,28.555,0.0,,,,
1354,18/11/10 03:45:00,28.555,0.0,,,,
1355,18/11/10 03:50:00,28.555,0.0,,,,
1356,18/11/10 03:55:00,28.555,0.0,,,,
1357,18/11/10 04:00:00,28.555,0.0,,,,
1358,18/11/10 04:05:00,28.555,21.5,,,,
1359,18/11/10 04:10:00,28.555,10.8,,,,
1360,18/11/10 04:15:00,28.555,10.8,,,,
1361,18/11/10 04:20:00,28.456,204.5,,,,
1362,18/11/10 04:25:00,28.456,376.7,,,,
1363,18/11/10 04:30:00,28.456,279.9,,,,
1364,18/11/10 04:35:00,28.456,376.7,,,,
1365,18/11/10 04:40:00,28.456,624.3,,,,
1366,18/11/10 04:45:00,28.456,204.5,,,,
1367,18/11/10 04:50:00,28.555,904.2,,,,
1368,18/11/10 04:55:00,28.555,699.7,,,,
1369,18/11/10 05:00:00,28.655,1345.5,,,,
1370,18/11/10 05:05:00,28.655,2411.1,,,,
1371,18/11/10 05:10:00,28.655,871.9,,,,
1372,18/11/10 05:15:00,28.655,850.4,,,,
1373,18/11/10 05:20:00,28.655,5166.7,,,,
1374,18/11/10 05:25:00,28.754,4133.4,,,,
1375,18/11/10 05:30:00,28.655,2755.6,,,,
1376,18/11/10 05:35:00,28.754,3616.7,,,,
1377,18/11/10 05:40:00,28.853,10677.8,,,,
1378,18/11/10 05:45:00,28.853,6544.5,,,,
1379,18/11/10 05:50:00,28.853,7577.8,,,,
1380,18/11/10 05:55:00,28.953,1463.9,,,,
1381,18/11/10 06:00:00,28.953,3616.7,,,,
1382,18/11/10 06:05:00,28.953,5338.9,,,,
1383,18/11/10 06:10:00,28.953,8611.2,,,,
1384,18/11/10 06:15:00,28.953,15155.7,,,,
1385,18/11/10 06:20:00,28.953,17222.3,,,,
1386,18/11/10 06:25:00,28.953,8611.2,,,,
1387,18/11/10 06:30:00,29.053,12400.1,,,,
1388,18/11/10 06:35:00,29.053,11022.3,,,,
1389,18/11/10 06:40:00,29.053,1151.7,,,,
1390,18/11/10 06:45:00,29.152,27555.7,,,,
1391,18/11/10 06:50:00,29.152,15155.7,,,,
1392,18/11/10 06:55:00,29.152,3272.2,,,,
1393,18/11/10 07:00:00,29.152,5511.1,,,,
1394,18/11/10 07:05:00,29.152,1636.1,,,,
1395,18/11/10 07:10:00,29.252,27555.7,,,,
1396,18/11/10 07:15:00,29.252,1808.3,,,,
1397,18/11/10 07:20:00,29.252,1463.9,,,,
1398,18/11/10 07:25:00,29.252,2583.4,,,,
1399,18/11/10 07:30:00,29.352,22044.6,,,,
1400,18/11/10 07:35:00,29.352,16533.4,,,,
1401,18/11/10 07:40:00,29.352,5166.7,,,,
1402,18/11/10 07:45:00,29.352,1980.6,,,,
1403,18/11/10 07:50:00,29.352,12400.1,,,,
1404,18/11/10 07:55:00,29.452,9300.1,,,,
1405,18/11/10 08:00:00,29.452,3788.9,,,,
1406,18/11/10 08:05:00,29.452,5511.1,,,,
1407,18/11/10 08:10:00,29.452,12400.1,,,,
1408,18/11/10 08:15:00,29.552,26178.0,,,,
1409,18/11/10 08:20:00,29.452,1377.8,,,,
1410,18/11/10 08:25:00,29.552,23422.4,,,,
1411,18/11/10 08:30:00,29.552,6200.0,,,,
1412,18/11/10 08:35:00,29.552,30311.3,,,,
1413,18/11/10 08:40:00,29.552,46844.8,,,,
1414,18/11/10 08:45:00,29.552,5166.7,,,,
1415,18/11/10 08:50:00,29.652,6200.0,,,,
1416,18/11/10 08:55:00,29.652,2927.8,,,,
1417,18/11/10 09:00:00,29.652,3100.0,,,,
1418,18/11/10 09:05:00,29.752,4477.8,,,,
1419,18/11/10 09:10:00,29.652,10677.8,,,,
1420,18/11/10 09:15:00,29.752,2755.6,,,,
1421,18/11/10 09:20:00,29.652,1722.2,,,,
1422,18/11/10 09:25:00,29.752,10333.4,,,,
1423,18/11/10 09:30:00,29.752,8611.2,,,,
1424,18/11/10 09:35:00,29.752,1463.9,,,,
1425,18/11/10 09:40:00,29.752,2238.9,,,,
1426,18/11/10 09:45:00,29.853,5166.7,,,,
1427,18/11/10 09:50:00,29.752,2325.0,,,,
1428,18/11/10 09:55:00,29.853,20666.8,,,,
1429,18/11/10 10:00:00,29.853,5166.7,,,,
1430,18/11/10 10:05:00,29.853,1087.2,,,,
1431,18/11/10 10:10:00,29.853,2755.6,,,,
1432,18/11/10 10:15:00,29.853,5511.1,,,,
1433,18/11/10 10:20:00,29.853,2755.6,,,,
1434,18/11/10 10:25:00,29.853,1894.5,,,,
1435,18/11/10 10:30:00,29.953,6544.5,,,,
1436,18/11/10 10:35:00,29.953,2927.8,,,,
1437,18/11/10 10:40:00,29.853,7577.8,,,,
1438,18/11/10 10:45:00,29.953,33066.9,,,,
1439,18/11/10 10:50:00,29.953,10677.8,,,,
1440,18/11/10 10:55:00,29.953,26178.0,,,,
1441,18/11/10 11:00:00,29.853,27555.7,,,,
1442,18/11/10 11:05:00,29.953,2411.1,,,,
1443,18/11/10 11:10:00,29.953,2755.6,,,,
1444,18/11/10 11:15:00,29.853,23422.4,,,,
1445,18/11/10 11:20:00,29.752,4822.3,,,,
1446,18/11/10 11:25:00,29.853,2755.6,,,,
1447,18/11/10 11:30:00,29.953,37200.2,,,,
1448,18/11/10 11:35:00,29.953,2583.4,,,,
1449,18/11/10 11:40:00,29.752,6200.0,,,,
1450,18/11/10 11:45:00,29.752,5511.1,,,,
1451,18/11/10 11:50:00,29.853,2583.4,,,,
1452,18/11/10 11:55:00,29.953,28933.5,,,,
1453,18/11/10 12:00:00,29.853,2583.4,,,,
1454,18/11/10 12:05:00,29.853,26178.0,,,,
1455,18/11/10 12:10:00,29.853,2066.7,,,,
1456,18/11/10 12:15:00,29.552,11711.2,,,,
1457,18/11/10 12:20:00,29.853,2927.8,,,,
1458,18/11/10 12:25:00,29.452,764.2,,,,
1459,18/11/10 12:30:00,29.152,699.7,,,,
1460,18/11/10 12:35:00,29.252,3100.0,,,,
1461,18/11/10 12:40:00,29.152,678.1,,,,
1462,18/11/10 12:45:00,29.152,882.6,,,,
1463,18/11/10 12:50:00,29.252,3272.2,,,,
1464,18/11/10 12:55:00,29.552,4650.0,,,,
1465,18/11/10 13:00:00,29.752,1550.0,,,,
1466,18/11/10 13:05:00,29.752,2755.6,,,,
1467,18/11/10 13:10:00,29.853,2927.8,,,,
1468,18/11/10 13:15:00,29.352,8611.2,,,,
1469,18/11/10 13:20:00,29.652,8611.2,,,,
1470,18/11/10 13:25:00,29.652,1259.4,,,,
1471,18/11/10 13:30:00,29.652,7577.8,,,,
1472,18/11/10 13:35:00,29.252,1011.8,,,,
1473,18/11/10 13:40:00,29.452,1636.1,,,,
1474,18/11/10 13:45:00,29.152,570.5,,,,
1475,18/11/10 13:50:00,29.652,3616.7,,,,
1476,18/11/10 13:55:00,29.552,1162.5,,,,
1477,18/11/10 14:00:00,29.452,1463.9,,,,
1478,18/11/10 14:05:00,29.452,828.8,,,,
1479,18/11/10 14:10:00,29.452,3788.9,,,,
1480,18/11/10 14:15:00,29.252,495.1,,,,
1481,18/11/10 14:20:00,29.352,3444.5,,,,
1482,18/11/10 14:25:00,29.352,1463.9,,,,
1483,18/11/10 14:30:00,29.352,602.8,,,,
1484,18/11/10 14:35:00,29.352,2755.6,,,,
1485,18/11/10 14:40:00,29.352,1980.6,,,,
1486,18/11/10 14:45:00,29.252,5511.1,,,,
1487,18/11/10 14:50:00,29.152,968.8,,,,
1488,18/11/10 14:55:00,29.252,1377.8,,,,
1489,18/11/10 15:00:00,29.252,818.1,,,,
1490,18/11/10 15:05:00,29.152,1119.5,,,,
1491,18/11/10 15:10:00,29.152,2927.8,,,,
1492,18/11/10 15:15:00,29.152,1722.2,,,,
1493,18/11/10 15:20:00,29.152,699.7,,,,
1494,18/11/10 15:25:00,29.053,301.4,,,,
1495,18/11/10 15:30:00,28.953,1087.2,,,,
1496,18/11/10 15:35:00,29.152,7577.8,,,,
1497,18/11/10 15:40:00,29.152,613.5,,,,
1498,18/11/10 15:45:00,29.152,1248.6,,,,
1499,18/11/10 15:50:00,29.053,5166.7,,,,
1500,18/11/10 15:55:00,29.053,1894.5,,,,
1501,18/11/10 16:00:00,28.953,1334.7,,,,
1502,18/11/10 16:05:00,28.953,495.1,,,,
1503,18/11/10 16:10:00,28.953,893.4,,,,
1504,18/11/10 16:15:00,28.953,236.8,,,,
1505,18/11/10 16:20:00,28.953,1377.8,,,,
1506,18/11/10 16:25:00,28.853,731.9,,,,
1507,18/11/10 16:30:00,28.853,1054.9,,,,
1508,18/11/10 16:35:00,28.853,64.6,,,,
1509,18/11/10 16:40:00,28.853,247.6,,,,
1510,18/11/10 16:45:00,28.853,32.3,,,,
1511,18/11/10 16:50:00,28.853,43.1,,,,
1512,18/11/10 16:55:00,28.853,10.8,,,,
1513,18/11/10 17:00:00,28.754,10.8,,,,
1514,18/11/10 17:05:00,28.754,0.0,,,,
1515,18/11/10 17:10:00,28.754,0.0,,,,
1516,18/11/10 17:15:00,28.754,0.0,,,,
1517,18/11/10 17:20:00,28.754,0.0,,,,
1518,18/11/10 17:25:00,28.754,0.0,,,,
1519,18/11/10 17:30:00,28.754,0.0,,,,
1520,18/11/10 17:35:00,28.754,0.0,,,,
1521,18/11/10 17:40:00,28.754,0.0,,,,
1522,18/11/10 17:45:00,28.754,0.0,,,,
1523,18/11/10 17:50:00,28.655,0.0,,,,
1524,18/11/10 17:55:00,28.754,0.0,,,,
1525,18/11/10 18:00:00,28.754,0.0,,,,
1526,18/11/10 18:05:00,28.754,0.0,,,,
1527,18/11/10 18:10:00,28.655,0.0,,,,
1528,18/11/10 18:15:00,28.754,0.0,,,,
1529,18/11/10 18:20:00,28.754,0.0,,,,
1530,18/11/10 18:25:00,28.754,0.0,,,,
1531,18/11/10 18:30:00,28.655,0.0,,,,
1532,18/11/10 18:35:00,28.655,0.0,,,,
1533,18/11/10 18:40:00,28.655,0.0,,,,
1534,18/11/10 18:45:00,28.655,0.0,,,,
1535,18/11/10 18:50:00,28.655,0.0,,,,
1536,18/11/10 18:55:00,28.655,0.0,,,,
1537,18/11/10 19:00:00,28.655,0.0,,,,
1538,18/11/10 19:05:00,28.655,0.0,,,,
1539,18/11/10 19:10:00,28.655,0.0,,,,
1540,18/11/10 19:15:00,28.655,0.0,,,,
1541,18/11/10 19:20:00,28.655,0.0,,,,
1542,18/11/10 19:25:00,28.655,0.0,,,,
1543,18/11/10 19:30:00,28.655,0.0,,,,
1544,18/11/10 19:35:00,28.655,0.0,,,,
1545,18/11/10 19:40:00,28.655,0.0,,,,
1546,18/11/10 19:45:00,28.655,0.0,,,,
1547,18/11/10 19:50:00,28.655,0.0,,,,
1548,18/11/10 19:55:00,28.655,0.0,,,,
1549,18/11/10 20:00:00,28.655,0.0,,,,
1550,18/11/10 20:05:00,28.655,0.0,,,,
1551,18/11/10 20:10:00,28.655,0.0,,,,
1552,18/11/10 20:15:00,28.655,0.0,,,,
1553,18/11/10 20:20:00,28.655,0.0,,,,
1554,18/11/10 20:25:00,28.655,0.0,,,,
1555,18/11/10 20:30:00,28.555,0.0,,,,
1556,18/11/10 20:35:00,28.555,0.0,,,,
1557,18/11/10 20:40:00,28.655,0.0,,,,
1558,18/11/10 20:45:00,28.655,0.0,,,,
1559,18/11/10 20:50:00,28.555,0.0,,,,
1560,18/11/10 20:55:00,28.555,0.0,,,,
1561,18/11/10 21:00:00,28.555,0.0,,,,
1562,18/11/10 21:05:00,28.555,0.0,,,,
1563,18/11/10 21:10:00,28.555,0.0,,,,
1564,18/11/10 21:15:00,28.555,0.0,,,,
1565,18/11/10 21:20:00,28.555,0.0,,,,
1566,18/11/10 21:25:00,28.555,0.0,,,,
1567,18/11/10 21:30:00,28.555,0.0,,,,
1568,18/11/10 21:35:00,28.555,0.0,,,,
1569,18/11/10 21:40:00,28.555,0.0,,,,
1570,18/11/10 21:45:00,28.555,0.0,,,,
1571,18/11/10 21:50:00,28.555,0.0,,,,
1572,18/11/10 21:55:00,28.555,0.0,,,,
1573,18/11/10 22:00:00,28.555,0.0,,,,
1574,18/11/10 22:05:00,28.555,0.0,,,,
1575,18/11/10 22:10:00,28.555,0.0,,,,
1576,18/11/10 22:15:00,28.655,0.0,,,,
1577,18/11/10 22:20:00,28.655,0.0,,,,
1578,18/11/10 22:25:00,28.655,0.0,,,,
1579,18/11/10 22:30:00,28.655,0.0,,,,
1580,18/11/10 22:35:00,28.655,0.0,,,,
1581,18/11/10 22:40:00,28.555,0.0,,,,
1582,18/11/10 22:45:00,28.555,0.0,,,,
1583,18/11/10 22:50:00,28.555,0.0,,,,
1584,18/11/10 22:55:00,28.555,0.0,,,,
1585,18/11/10 23:00:00,28.555,0.0,,,,
1586,18/11/10 23:05:00,28.555,0.0,,,,
1587,18/11/10 23:10:00,28.555,0.0,,,,
1588,18/11/10 23:15:00,28.555,0.0,,,,
1589,18/11/10 23:20:00,28.555,0.0,,,,
1590,18/11/10 23:25:00,28.555,0.0,,,,
1591,18/11/10 23:30:00,28.555,0.0,,,,
1592,18/11/10 23:35:00,28.555,0.0,,,,
1593,18/11/10 23:40:00,28.555,0.0,,,,
1594,18/11/10 23:45:00,28.555,0.0,,,,
1595,18/11/10 23:50:00,28.655,0.0,,,,
1596,18/11/10 23:55:00,28.555,0.0,,,,
1597,18/11/11 00:00:00,28.555,0.0,,,,
1598,18/11/11 00:05:00,28.555,0.0,,,,
1599,18/11/11 00:10:00,28.555,0.0,,,,
1600,18/11/11 00:15:00,28.555,0.0,,,,
1601,18/11/11 00:20:00,28.555,0.0,,,,
1602,18/11/11 00:25:00,28.555,0.0,,,,
1603,18/11/11 00:30:00,28.555,0.0,,,,
1604,18/11/11 00:35:00,28.555,0.0,,,,
1605,18/11/11 00:40:00,28.555,0.0,,,,
1606,18/11/11 00:45:00,28.555,0.0,,,,
1607,18/11/11 00:50:00,28.555,0.0,,,,
1608,18/11/11 00:55:00,28.555,0.0,,,,
1609,18/11/11 01:00:00,28.555,0.0,,,,
1610,18/11/11 01:05:00,28.555,0.0,,,,
1611,18/11/11 01:10:00,28.555,0.0,,,,
1612,18/11/11 01:15:00,28.555,0.0,,,,
1613,18/11/11 01:20:00,28.555,0.0,,,,
1614,18/11/11 01:25:00,28.555,0.0,,,,
1615,18/11/11 01:30:00,28.555,0.0,,,,
1616,18/11/11 01:35:00,28.555,0.0,,,,
1617,18/11/11 01:40:00,28.555,0.0,,,,
1618,18/11/11 01:45:00,28.555,0.0,,,,
1619,18/11/11 01:50:00,28.555,0.0,,,,
1620,18/11/11 01:55:00,28.555,0.0,,,,
1621,18/11/11 02:00:00,28.555,0.0,,,,
1622,18/11/11 02:05:00,28.655,0.0,,,,
1623,18/11/11 02:10:00,28.655,0.0,,,,
1624,18/11/11 02:15:00,28.655,0.0,,,,
1625,18/11/11 02:20:00,28.555,0.0,,,,
1626,18/11/11 02:25:00,28.555,0.0,,,,
1627,18/11/11 02:30:00,28.555,0.0,,,,
1628,18/11/11 02:35:00,28.555,0.0,,,,
1629,18/11/11 02:40:00,28.555,0.0,,,,
1630,18/11/11 02:45:00,28.555,0.0,,,,
1631,18/11/11 02:50:00,28.555,0.0,,,,
1632,18/11/11 02:55:00,28.555,0.0,,,,
1633,18/11/11 03:00:00,28.555,0.0,,,,
1634,18/11/11 03:05:00,28.456,0.0,,,,
1635,18/11/11 03:10:00,28.456,0.0,,,,
1636,18/11/11 03:15:00,28.555,0.0,,,,
1637,18/11/11 03:20:00,28.555,0.0,,,,
1638,18/11/11 03:25:00,28.555,0.0,,,,
1639,18/11/11 03:30:00,28.555,0.0,,,,
1640,18/11/11 03:35:00,28.555,0.0,,,,
1641,18/11/11 03:40:00,28.555,0.0,,,,
1642,18/11/11 03:45:00,28.555,0.0,,,,
1643,18/11/11 03:50:00,28.456,0.0,,,,
1644,18/11/11 03:55:00,28.456,0.0,,,,
1645,18/11/11 04:00:00,28.555,0.0,,,,
1646,18/11/11 04:05:00,28.555,21.5,,,,
1647,18/11/11 04:10:00,28.456,0.0,,,,
1648,18/11/11 04:15:00,28.555,150.7,,,,
1649,18/11/11 04:20:00,28.555,355.2,,,,
1650,18/11/11 04:25:00,28.555,279.9,,,,
1651,18/11/11 04:30:00,28.655,452.1,,,,
1652,18/11/11 04:35:00,28.655,452.1,,,,
1653,18/11/11 04:40:00,28.456,398.3,,,,
1654,18/11/11 04:45:00,28.456,236.8,,,,
1655,18/11/11 04:50:00,28.456,882.6,,,,
1656,18/11/11 04:55:00,28.555,290.6,,,,
1657,18/11/11 05:00:00,28.555,1141.0,,,,
1658,18/11/11 05:05:00,28.655,581.3,,,,
1659,18/11/11 05:10:00,28.655,419.8,,,,
1660,18/11/11 05:15:00,28.655,2411.1,,,,
